id,value,student_id,remarkable_type,remarkable_id,created_at,updated_at
77245,1.2,77246,Course,225,2022-03-03 10:09:27.021038,2022-03-03 10:09:27.021038
77246,1.6,77247,Course,225,2022-03-03 10:09:28.153191,2022-03-03 10:09:28.153191
77247,3.9,77248,Course,225,2022-03-03 10:09:29.402668,2022-03-03 10:09:29.402668
77248,7.1,77249,Course,225,2022-03-03 10:09:30.553994,2022-03-03 10:09:30.553994
77249,4.0,77250,Course,225,2022-03-03 10:09:31.766633,2022-03-03 10:09:31.766633
77250,6.3,77251,Course,225,2022-03-03 10:09:32.92697,2022-03-03 10:09:32.92697
77251,6.4,77252,Course,225,2022-03-03 10:09:34.087553,2022-03-03 10:09:34.087553
77252,0.3,77253,Course,225,2022-03-03 10:09:35.252761,2022-03-03 10:09:35.252761
77253,2.2,77254,Course,225,2022-03-03 10:09:36.470334,2022-03-03 10:09:36.470334
77254,7.7,77255,Course,225,2022-03-03 10:09:37.65838,2022-03-03 10:09:37.65838
77255,4.0,77256,Course,225,2022-03-03 10:09:38.822353,2022-03-03 10:09:38.822353
77256,5.0,77257,Course,225,2022-03-03 10:09:40.188042,2022-03-03 10:09:40.188042
77257,8.4,77258,Course,225,2022-03-03 10:09:41.320134,2022-03-03 10:09:41.320134
77258,7.7,77259,Course,225,2022-03-03 10:09:42.46823,2022-03-03 10:09:42.46823
77259,6.4,77260,Course,225,2022-03-03 10:09:43.578016,2022-03-03 10:09:43.578016
77260,6.4,77261,Course,225,2022-03-03 10:09:44.788096,2022-03-03 10:09:44.788096
77261,4.4,77262,Course,225,2022-03-03 10:09:46.013392,2022-03-03 10:09:46.013392
77262,2.9,77263,Course,225,2022-03-03 10:09:47.250787,2022-03-03 10:09:47.250787
77263,6.4,77264,Course,225,2022-03-03 10:09:48.38366,2022-03-03 10:09:48.38366
77264,3.5,77265,Course,225,2022-03-03 10:09:49.598161,2022-03-03 10:09:49.598161
77265,5.9,77266,Course,225,2022-03-03 10:09:50.770709,2022-03-03 10:09:50.770709
77266,4.8,77267,Course,225,2022-03-03 10:09:52.06383,2022-03-03 10:09:52.06383
77267,8.8,77268,Course,225,2022-03-03 10:09:53.241541,2022-03-03 10:09:53.241541
77268,8.9,77269,Course,225,2022-03-03 10:09:54.407783,2022-03-03 10:09:54.407783
77269,4.8,77270,Course,225,2022-03-03 10:09:55.602123,2022-03-03 10:09:55.602123
77270,8.9,77271,Course,225,2022-03-03 10:09:56.734316,2022-03-03 10:09:56.734316
77271,3.4,77272,Course,225,2022-03-03 10:09:57.989465,2022-03-03 10:09:57.989465
77272,7.9,77273,Course,225,2022-03-03 10:09:59.113068,2022-03-03 10:09:59.113068
77273,0.7,77274,Course,225,2022-03-03 10:10:00.285209,2022-03-03 10:10:00.285209
77274,7.2,77275,Course,225,2022-03-03 10:10:01.418348,2022-03-03 10:10:01.418348
77275,1.4,77276,Course,225,2022-03-03 10:10:02.840784,2022-03-03 10:10:02.840784
77276,1.4,77277,Course,225,2022-03-03 10:10:03.994048,2022-03-03 10:10:03.994048
77277,0.9,77278,Course,226,2022-03-03 10:10:05.188439,2022-03-03 10:10:05.188439
77278,5.2,77279,Course,226,2022-03-03 10:10:06.376007,2022-03-03 10:10:06.376007
77279,4.7,77280,Course,226,2022-03-03 10:10:07.60541,2022-03-03 10:10:07.60541
77280,5.3,77281,Course,226,2022-03-03 10:10:08.76701,2022-03-03 10:10:08.76701
77281,9.9,77282,Course,226,2022-03-03 10:10:09.995653,2022-03-03 10:10:09.995653
77282,5.3,77283,Course,226,2022-03-03 10:10:11.143496,2022-03-03 10:10:11.143496
77283,3.1,77284,Course,226,2022-03-03 10:10:12.339931,2022-03-03 10:10:12.339931
77284,9.3,77285,Course,226,2022-03-03 10:10:13.492392,2022-03-03 10:10:13.492392
77285,0.4,77286,Course,226,2022-03-03 10:10:14.671785,2022-03-03 10:10:14.671785
77286,4.1,77287,Course,226,2022-03-03 10:10:15.909201,2022-03-03 10:10:15.909201
77287,1.0,77288,Course,226,2022-03-03 10:10:17.120813,2022-03-03 10:10:17.120813
77288,8.2,77289,Course,226,2022-03-03 10:10:18.292522,2022-03-03 10:10:18.292522
77289,1.6,77290,Course,226,2022-03-03 10:10:19.478236,2022-03-03 10:10:19.478236
77290,9.7,77291,Course,226,2022-03-03 10:10:20.691807,2022-03-03 10:10:20.691807
77291,6.8,77292,Course,226,2022-03-03 10:10:21.90476,2022-03-03 10:10:21.90476
77292,6.0,77293,Course,226,2022-03-03 10:10:23.107446,2022-03-03 10:10:23.107446
77293,6.6,77294,Course,226,2022-03-03 10:10:24.290437,2022-03-03 10:10:24.290437
77294,9.6,77295,Course,226,2022-03-03 10:10:25.478438,2022-03-03 10:10:25.478438
77295,3.4,77296,Course,226,2022-03-03 10:10:26.636813,2022-03-03 10:10:26.636813
77296,2.0,77297,Course,226,2022-03-03 10:10:27.827958,2022-03-03 10:10:27.827958
77297,3.3,77298,Course,226,2022-03-03 10:10:28.983252,2022-03-03 10:10:28.983252
77298,6.2,77299,Course,226,2022-03-03 10:10:30.255898,2022-03-03 10:10:30.255898
77299,9.0,77300,Course,226,2022-03-03 10:10:31.494706,2022-03-03 10:10:31.494706
77300,2.9,77301,Course,226,2022-03-03 10:10:32.661669,2022-03-03 10:10:32.661669
77301,8.1,77302,Course,226,2022-03-03 10:10:33.819771,2022-03-03 10:10:33.819771
77302,7.3,77303,Course,226,2022-03-03 10:10:35.005435,2022-03-03 10:10:35.005435
77303,9.1,77304,Course,226,2022-03-03 10:10:36.235303,2022-03-03 10:10:36.235303
77304,0.8,77305,Course,226,2022-03-03 10:10:37.388795,2022-03-03 10:10:37.388795
77305,2.5,77306,Course,226,2022-03-03 10:10:38.594534,2022-03-03 10:10:38.594534
77306,0.3,77307,Course,226,2022-03-03 10:10:39.789618,2022-03-03 10:10:39.789618
77307,2.4,77308,Course,226,2022-03-03 10:10:40.967829,2022-03-03 10:10:40.967829
77308,1.8,77309,Course,226,2022-03-03 10:10:42.101415,2022-03-03 10:10:42.101415
77309,1.3,77310,Course,226,2022-03-03 10:10:43.340861,2022-03-03 10:10:43.340861
77310,7.1,77311,Course,226,2022-03-03 10:10:44.566961,2022-03-03 10:10:44.566961
77311,2.0,77312,Course,226,2022-03-03 10:10:45.832192,2022-03-03 10:10:45.832192
77312,4.0,77313,Course,226,2022-03-03 10:10:46.995061,2022-03-03 10:10:46.995061
77313,6.6,77314,Course,226,2022-03-03 10:10:48.189516,2022-03-03 10:10:48.189516
77314,2.9,77315,Course,226,2022-03-03 10:10:49.320483,2022-03-03 10:10:49.320483
77315,9.1,77316,Course,226,2022-03-03 10:10:50.484452,2022-03-03 10:10:50.484452
77316,1.1,77317,Course,226,2022-03-03 10:10:51.679445,2022-03-03 10:10:51.679445
77317,4.0,77318,Course,226,2022-03-03 10:10:52.852519,2022-03-03 10:10:52.852519
77318,7.2,77319,Course,226,2022-03-03 10:10:54.037414,2022-03-03 10:10:54.037414
77319,5.5,77320,Course,226,2022-03-03 10:10:55.16858,2022-03-03 10:10:55.16858
77320,1.1,77321,Course,226,2022-03-03 10:10:56.35285,2022-03-03 10:10:56.35285
77321,8.9,77322,Course,226,2022-03-03 10:10:57.509633,2022-03-03 10:10:57.509633
77322,8.5,77323,Course,226,2022-03-03 10:10:58.698695,2022-03-03 10:10:58.698695
77323,2.5,77324,Course,226,2022-03-03 10:10:59.880318,2022-03-03 10:10:59.880318
77324,8.8,77325,Course,226,2022-03-03 10:11:01.121752,2022-03-03 10:11:01.121752
77325,9.5,77326,Course,226,2022-03-03 10:11:02.377469,2022-03-03 10:11:02.377469
77326,8.6,77327,Course,226,2022-03-03 10:11:03.591988,2022-03-03 10:11:03.591988
77327,7.2,77328,Course,226,2022-03-03 10:11:04.808418,2022-03-03 10:11:04.808418
77328,7.4,77329,Course,226,2022-03-03 10:11:05.970855,2022-03-03 10:11:05.970855
77329,2.8,77330,Course,226,2022-03-03 10:11:07.251563,2022-03-03 10:11:07.251563
77330,5.4,77331,Course,226,2022-03-03 10:11:08.449839,2022-03-03 10:11:08.449839
77331,8.4,77332,Course,226,2022-03-03 10:11:09.783829,2022-03-03 10:11:09.783829
77332,8.0,77333,Course,226,2022-03-03 10:11:11.036992,2022-03-03 10:11:11.036992
77333,3.1,77334,Course,226,2022-03-03 10:11:12.232234,2022-03-03 10:11:12.232234
77334,3.7,77335,Course,226,2022-03-03 10:11:13.370209,2022-03-03 10:11:13.370209
77335,2.3,77336,Course,226,2022-03-03 10:11:14.57155,2022-03-03 10:11:14.57155
77336,3.5,77337,Course,226,2022-03-03 10:11:15.717765,2022-03-03 10:11:15.717765
76286,9.6,76287,Course,216,2022-03-03 09:50:20.509518,2022-03-03 09:50:20.509518
76287,9.1,76288,Course,216,2022-03-03 09:50:21.703379,2022-03-03 09:50:21.703379
76288,2.8,76289,Course,216,2022-03-03 09:50:22.884104,2022-03-03 09:50:22.884104
76289,8.5,76290,Course,216,2022-03-03 09:50:24.065492,2022-03-03 09:50:24.065492
76290,7.7,76291,Course,216,2022-03-03 09:50:25.246461,2022-03-03 09:50:25.246461
76291,7.8,76292,Course,216,2022-03-03 09:50:26.481338,2022-03-03 09:50:26.481338
76292,4.7,76293,Course,216,2022-03-03 09:50:27.666969,2022-03-03 09:50:27.666969
76293,7.3,76294,Course,216,2022-03-03 09:50:28.884122,2022-03-03 09:50:28.884122
76294,1.9,76295,Course,216,2022-03-03 09:50:30.11008,2022-03-03 09:50:30.11008
76295,8.6,76296,Course,216,2022-03-03 09:50:31.432116,2022-03-03 09:50:31.432116
76296,0.5,76297,Course,216,2022-03-03 09:50:32.681806,2022-03-03 09:50:32.681806
76297,4.7,76298,Course,216,2022-03-03 09:50:33.836942,2022-03-03 09:50:33.836942
76298,6.5,76299,Course,216,2022-03-03 09:50:35.127063,2022-03-03 09:50:35.127063
76299,2.2,76300,Course,216,2022-03-03 09:50:36.348307,2022-03-03 09:50:36.348307
76300,6.4,76301,Course,216,2022-03-03 09:50:37.539217,2022-03-03 09:50:37.539217
76301,1.3,76302,Course,216,2022-03-03 09:50:38.725084,2022-03-03 09:50:38.725084
76302,7.6,76303,Course,216,2022-03-03 09:50:39.925086,2022-03-03 09:50:39.925086
76303,2.5,76304,Course,216,2022-03-03 09:50:41.143997,2022-03-03 09:50:41.143997
76304,8.5,76305,Course,216,2022-03-03 09:50:42.37593,2022-03-03 09:50:42.37593
76305,0.4,76306,Course,216,2022-03-03 09:50:43.596668,2022-03-03 09:50:43.596668
76306,8.0,76307,Course,216,2022-03-03 09:50:44.858127,2022-03-03 09:50:44.858127
76307,8.3,76308,Course,216,2022-03-03 09:50:46.007719,2022-03-03 09:50:46.007719
76308,1.1,76309,Course,216,2022-03-03 09:50:47.185956,2022-03-03 09:50:47.185956
76309,4.0,76310,Course,216,2022-03-03 09:50:48.327706,2022-03-03 09:50:48.327706
76310,3.7,76311,Course,216,2022-03-03 09:50:49.479268,2022-03-03 09:50:49.479268
76311,0.3,76312,Course,216,2022-03-03 09:50:50.663416,2022-03-03 09:50:50.663416
76312,9.1,76313,Course,216,2022-03-03 09:50:51.892261,2022-03-03 09:50:51.892261
76313,9.8,76314,Course,216,2022-03-03 09:50:53.136455,2022-03-03 09:50:53.136455
76314,6.9,76315,Course,216,2022-03-03 09:50:54.455039,2022-03-03 09:50:54.455039
76315,8.2,76316,Course,216,2022-03-03 09:50:55.676212,2022-03-03 09:50:55.676212
76316,1.0,76317,Course,216,2022-03-03 09:50:56.900556,2022-03-03 09:50:56.900556
76317,6.0,76318,Course,216,2022-03-03 09:50:58.116384,2022-03-03 09:50:58.116384
76318,0.3,76319,Course,216,2022-03-03 09:50:59.330037,2022-03-03 09:50:59.330037
76319,8.5,76320,Course,216,2022-03-03 09:51:00.536391,2022-03-03 09:51:00.536391
76320,3.9,76321,Course,216,2022-03-03 09:51:01.726033,2022-03-03 09:51:01.726033
76321,4.0,76322,Course,216,2022-03-03 09:51:02.982228,2022-03-03 09:51:02.982228
76322,1.8,76323,Course,216,2022-03-03 09:51:04.158856,2022-03-03 09:51:04.158856
76323,4.7,76324,Course,216,2022-03-03 09:51:05.307618,2022-03-03 09:51:05.307618
76324,8.4,76325,Course,216,2022-03-03 09:51:06.547448,2022-03-03 09:51:06.547448
76325,2.0,76326,Course,216,2022-03-03 09:51:07.729087,2022-03-03 09:51:07.729087
76326,9.6,76327,Course,216,2022-03-03 09:51:08.943137,2022-03-03 09:51:08.943137
76327,1.1,76328,Course,216,2022-03-03 09:51:10.146622,2022-03-03 09:51:10.146622
76328,1.0,76329,Course,216,2022-03-03 09:51:11.309096,2022-03-03 09:51:11.309096
76329,4.6,76330,Course,216,2022-03-03 09:51:12.468568,2022-03-03 09:51:12.468568
76330,2.7,76331,Course,216,2022-03-03 09:51:13.667721,2022-03-03 09:51:13.667721
76331,9.9,76332,Course,216,2022-03-03 09:51:14.798459,2022-03-03 09:51:14.798459
76332,3.8,76333,Course,216,2022-03-03 09:51:15.969058,2022-03-03 09:51:15.969058
76333,2.4,76334,Course,216,2022-03-03 09:51:17.13287,2022-03-03 09:51:17.13287
76334,9.6,76335,Course,216,2022-03-03 09:51:18.316346,2022-03-03 09:51:18.316346
76335,3.5,76336,Course,216,2022-03-03 09:51:19.51929,2022-03-03 09:51:19.51929
76336,0.8,76337,Course,216,2022-03-03 09:51:20.689697,2022-03-03 09:51:20.689697
76337,6.9,76338,Course,216,2022-03-03 09:51:21.885803,2022-03-03 09:51:21.885803
76338,8.4,76339,Course,216,2022-03-03 09:51:23.054591,2022-03-03 09:51:23.054591
76339,7.9,76340,Course,216,2022-03-03 09:51:24.299303,2022-03-03 09:51:24.299303
76340,8.9,76341,Course,216,2022-03-03 09:51:25.414021,2022-03-03 09:51:25.414021
76341,4.7,76342,Course,216,2022-03-03 09:51:26.573119,2022-03-03 09:51:26.573119
76342,5.0,76343,Course,216,2022-03-03 09:51:27.746584,2022-03-03 09:51:27.746584
76343,6.6,76344,Course,216,2022-03-03 09:51:28.879316,2022-03-03 09:51:28.879316
76344,1.0,76345,Course,216,2022-03-03 09:51:30.144308,2022-03-03 09:51:30.144308
76345,9.1,76346,Course,216,2022-03-03 09:51:31.365929,2022-03-03 09:51:31.365929
76346,8.7,76347,Course,216,2022-03-03 09:51:32.530405,2022-03-03 09:51:32.530405
76347,2.7,76348,Course,216,2022-03-03 09:51:33.6744,2022-03-03 09:51:33.6744
76348,4.7,76349,Course,216,2022-03-03 09:51:34.85938,2022-03-03 09:51:34.85938
76349,7.1,76350,Course,216,2022-03-03 09:51:36.081993,2022-03-03 09:51:36.081993
76350,3.0,76351,Course,216,2022-03-03 09:51:37.245967,2022-03-03 09:51:37.245967
76351,0.2,76352,Course,216,2022-03-03 09:51:38.504249,2022-03-03 09:51:38.504249
76352,3.4,76353,Course,216,2022-03-03 09:51:39.675142,2022-03-03 09:51:39.675142
76353,7.3,76354,Course,216,2022-03-03 09:51:40.83844,2022-03-03 09:51:40.83844
76354,4.4,76355,Course,216,2022-03-03 09:51:42.048004,2022-03-03 09:51:42.048004
76355,3.5,76356,Course,216,2022-03-03 09:51:43.234407,2022-03-03 09:51:43.234407
76356,8.1,76357,Course,216,2022-03-03 09:51:44.450041,2022-03-03 09:51:44.450041
76357,0.4,76358,Course,216,2022-03-03 09:51:45.653575,2022-03-03 09:51:45.653575
76358,9.9,76359,Course,216,2022-03-03 09:51:46.833506,2022-03-03 09:51:46.833506
76359,5.9,76360,Course,216,2022-03-03 09:51:48.011383,2022-03-03 09:51:48.011383
76360,6.7,76361,Course,216,2022-03-03 09:51:49.223691,2022-03-03 09:51:49.223691
76361,0.0,76362,Course,216,2022-03-03 09:51:50.426282,2022-03-03 09:51:50.426282
76362,4.6,76363,Course,216,2022-03-03 09:51:51.631107,2022-03-03 09:51:51.631107
76363,4.9,76364,Course,216,2022-03-03 09:51:52.853284,2022-03-03 09:51:52.853284
76364,2.9,76365,Course,216,2022-03-03 09:51:54.073705,2022-03-03 09:51:54.073705
76365,1.5,76366,Course,216,2022-03-03 09:51:55.225693,2022-03-03 09:51:55.225693
76366,3.5,76367,Course,216,2022-03-03 09:51:56.450068,2022-03-03 09:51:56.450068
76367,2.4,76368,Course,216,2022-03-03 09:51:57.589411,2022-03-03 09:51:57.589411
76368,1.8,76369,Course,216,2022-03-03 09:51:58.781193,2022-03-03 09:51:58.781193
76369,2.4,76370,Course,216,2022-03-03 09:51:59.927337,2022-03-03 09:51:59.927337
76370,0.0,76371,Course,216,2022-03-03 09:52:01.154117,2022-03-03 09:52:01.154117
76371,7.0,76372,Course,216,2022-03-03 09:52:02.34282,2022-03-03 09:52:02.34282
76372,1.8,76373,Course,216,2022-03-03 09:52:03.53815,2022-03-03 09:52:03.53815
76373,8.0,76374,Course,216,2022-03-03 09:52:04.752449,2022-03-03 09:52:04.752449
76374,5.3,76375,Course,216,2022-03-03 09:52:05.928635,2022-03-03 09:52:05.928635
76375,3.5,76376,Course,216,2022-03-03 09:52:07.174649,2022-03-03 09:52:07.174649
76376,3.5,76377,Course,216,2022-03-03 09:52:08.333341,2022-03-03 09:52:08.333341
76377,0.7,76378,Course,217,2022-03-03 09:52:09.512019,2022-03-03 09:52:09.512019
76378,9.4,76379,Course,217,2022-03-03 09:52:10.670651,2022-03-03 09:52:10.670651
76379,3.0,76380,Course,217,2022-03-03 09:52:11.901482,2022-03-03 09:52:11.901482
76380,9.1,76381,Course,217,2022-03-03 09:52:13.08994,2022-03-03 09:52:13.08994
76381,6.2,76382,Course,217,2022-03-03 09:52:14.246829,2022-03-03 09:52:14.246829
76382,5.2,76383,Course,217,2022-03-03 09:52:15.388513,2022-03-03 09:52:15.388513
76383,9.3,76384,Course,217,2022-03-03 09:52:16.599419,2022-03-03 09:52:16.599419
76384,2.5,76385,Course,217,2022-03-03 09:52:17.790365,2022-03-03 09:52:17.790365
76385,2.0,76386,Course,217,2022-03-03 09:52:19.000514,2022-03-03 09:52:19.000514
77337,0.3,77338,Course,226,2022-03-03 10:11:16.997026,2022-03-03 10:11:16.997026
77338,0.2,77339,Course,226,2022-03-03 10:11:18.150091,2022-03-03 10:11:18.150091
77339,3.7,77340,Course,226,2022-03-03 10:11:19.33926,2022-03-03 10:11:19.33926
77340,3.1,77341,Course,226,2022-03-03 10:11:20.513764,2022-03-03 10:11:20.513764
77341,6.7,77342,Course,226,2022-03-03 10:11:21.743226,2022-03-03 10:11:21.743226
77342,8.5,77343,Course,226,2022-03-03 10:11:22.885826,2022-03-03 10:11:22.885826
77343,8.2,77344,Course,226,2022-03-03 10:11:24.093834,2022-03-03 10:11:24.093834
77344,6.1,77345,Course,226,2022-03-03 10:11:25.310376,2022-03-03 10:11:25.310376
77345,4.7,77346,Course,226,2022-03-03 10:11:26.477471,2022-03-03 10:11:26.477471
77346,4.4,77347,Course,226,2022-03-03 10:11:27.712859,2022-03-03 10:11:27.712859
77347,0.4,77348,Course,226,2022-03-03 10:11:28.875702,2022-03-03 10:11:28.875702
77348,6.3,77349,Course,226,2022-03-03 10:11:30.107383,2022-03-03 10:11:30.107383
77349,4.3,77350,Course,226,2022-03-03 10:11:31.289098,2022-03-03 10:11:31.289098
77350,9.4,77351,Course,226,2022-03-03 10:11:32.562276,2022-03-03 10:11:32.562276
77351,9.7,77352,Course,226,2022-03-03 10:11:33.767051,2022-03-03 10:11:33.767051
77352,7.7,77353,Course,226,2022-03-03 10:11:35.031126,2022-03-03 10:11:35.031126
77353,2.0,77354,Course,226,2022-03-03 10:11:36.290102,2022-03-03 10:11:36.290102
77354,9.7,77355,Course,226,2022-03-03 10:11:37.450805,2022-03-03 10:11:37.450805
77355,2.8,77356,Course,226,2022-03-03 10:11:38.655576,2022-03-03 10:11:38.655576
77356,2.7,77357,Course,226,2022-03-03 10:11:39.819548,2022-03-03 10:11:39.819548
77357,7.1,77358,Course,226,2022-03-03 10:11:41.121093,2022-03-03 10:11:41.121093
77358,0.5,77359,Course,226,2022-03-03 10:11:42.30064,2022-03-03 10:11:42.30064
77359,7.6,77360,Course,226,2022-03-03 10:11:43.516198,2022-03-03 10:11:43.516198
77360,4.7,77361,Course,226,2022-03-03 10:11:44.725059,2022-03-03 10:11:44.725059
77361,4.6,77362,Course,226,2022-03-03 10:11:45.973089,2022-03-03 10:11:45.973089
77362,6.0,77363,Course,226,2022-03-03 10:11:47.144301,2022-03-03 10:11:47.144301
77363,0.8,77364,Course,226,2022-03-03 10:11:48.383718,2022-03-03 10:11:48.383718
77364,5.4,77365,Course,226,2022-03-03 10:11:49.600298,2022-03-03 10:11:49.600298
77365,4.8,77366,Course,226,2022-03-03 10:11:50.851334,2022-03-03 10:11:50.851334
77366,4.4,77367,Course,226,2022-03-03 10:11:52.070711,2022-03-03 10:11:52.070711
77367,4.3,77368,Course,226,2022-03-03 10:11:53.206346,2022-03-03 10:11:53.206346
77368,0.4,77369,Course,226,2022-03-03 10:11:54.393413,2022-03-03 10:11:54.393413
77369,7.7,77370,Course,226,2022-03-03 10:11:55.576435,2022-03-03 10:11:55.576435
77370,6.1,77371,Course,226,2022-03-03 10:11:56.767651,2022-03-03 10:11:56.767651
77371,4.9,77372,Course,226,2022-03-03 10:11:57.992193,2022-03-03 10:11:57.992193
77372,8.9,77373,Course,226,2022-03-03 10:11:59.251815,2022-03-03 10:11:59.251815
77373,1.0,77374,Course,226,2022-03-03 10:12:00.417594,2022-03-03 10:12:00.417594
77374,8.4,77375,Course,226,2022-03-03 10:12:01.644402,2022-03-03 10:12:01.644402
77375,2.9,77376,Course,226,2022-03-03 10:12:03.078164,2022-03-03 10:12:03.078164
77376,3.8,77377,Course,226,2022-03-03 10:12:04.257991,2022-03-03 10:12:04.257991
77377,3.0,77378,Course,227,2022-03-03 10:12:05.509601,2022-03-03 10:12:05.509601
77378,0.1,77379,Course,227,2022-03-03 10:12:06.715593,2022-03-03 10:12:06.715593
77379,3.8,77380,Course,227,2022-03-03 10:12:07.930728,2022-03-03 10:12:07.930728
77380,0.2,77381,Course,227,2022-03-03 10:12:09.211011,2022-03-03 10:12:09.211011
77381,0.5,77382,Course,227,2022-03-03 10:12:10.45192,2022-03-03 10:12:10.45192
77382,3.3,77383,Course,227,2022-03-03 10:12:11.634787,2022-03-03 10:12:11.634787
77383,1.5,77384,Course,227,2022-03-03 10:12:12.837249,2022-03-03 10:12:12.837249
77384,3.2,77385,Course,227,2022-03-03 10:12:14.039285,2022-03-03 10:12:14.039285
77385,3.4,77386,Course,227,2022-03-03 10:12:15.224057,2022-03-03 10:12:15.224057
77386,3.1,77387,Course,227,2022-03-03 10:12:16.415242,2022-03-03 10:12:16.415242
77387,1.8,77388,Course,227,2022-03-03 10:12:17.550247,2022-03-03 10:12:17.550247
77388,4.7,77389,Course,227,2022-03-03 10:12:18.759921,2022-03-03 10:12:18.759921
77389,1.2,77390,Course,227,2022-03-03 10:12:19.959318,2022-03-03 10:12:19.959318
78825,3.2,78826,Course,241,2022-03-03 10:40:50.896815,2022-03-03 10:40:50.896815
78826,6.7,78827,Course,241,2022-03-03 10:40:52.054544,2022-03-03 10:40:52.054544
78827,3.2,78828,Course,241,2022-03-03 10:40:53.266322,2022-03-03 10:40:53.266322
78828,4.2,78829,Course,241,2022-03-03 10:40:54.460486,2022-03-03 10:40:54.460486
78829,3.8,78830,Course,241,2022-03-03 10:40:55.658806,2022-03-03 10:40:55.658806
78830,3.4,78831,Course,241,2022-03-03 10:40:56.840383,2022-03-03 10:40:56.840383
78831,0.8,78832,Course,241,2022-03-03 10:40:58.039922,2022-03-03 10:40:58.039922
78832,7.1,78833,Course,241,2022-03-03 10:40:59.182302,2022-03-03 10:40:59.182302
78833,7.0,78834,Course,241,2022-03-03 10:41:00.406303,2022-03-03 10:41:00.406303
78834,1.7,78835,Course,241,2022-03-03 10:41:01.589516,2022-03-03 10:41:01.589516
78835,5.3,78836,Course,241,2022-03-03 10:41:02.820228,2022-03-03 10:41:02.820228
78836,6.5,78837,Course,241,2022-03-03 10:41:04.032568,2022-03-03 10:41:04.032568
78837,3.1,78838,Course,241,2022-03-03 10:41:05.254039,2022-03-03 10:41:05.254039
78838,6.3,78839,Course,241,2022-03-03 10:41:06.497212,2022-03-03 10:41:06.497212
78839,5.4,78840,Course,241,2022-03-03 10:41:07.654647,2022-03-03 10:41:07.654647
78840,4.7,78841,Course,241,2022-03-03 10:41:09.022884,2022-03-03 10:41:09.022884
